system_id,artUrl,artTitle,artDate,artPoster,artCatagory,artContent,artComment,e_ip,insertedDate,dataSource
1,https://www.ptt.cc/bbs/Gossiping/M.1696222497.A.09B.html,[問卦]今年是國片元年嗎？,2023-10-02 12:54:55,kevin19528,Gossiping,"昨天去看我們金馬男神阮經天演的電影

開播前照慣例都會放過幾天要上映的預告片

之前加減都會放些國外的預告片

結果昨天播了三部電影預告片全部都是臺灣國產

周處除三害
女鬼橋
動物感傷の清晨

尤其是動物感傷那部的預告片有夠煽情的啦

回到重點

今年是國片元年嗎

怎麼電影放映前的預告片全部都是臺灣國產的呢

還是說是因為國外最近沒啥好片的關係

","[{""cmtStatus"": ""推"", ""cmtPoster"": ""mscmobitai"", ""cmtContent"": "":狗都不看"", ""cmtDate"": ""2023-10-02 12:56:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""koromo1991"", ""cmtContent"": "":甲片元年"", ""cmtDate"": ""2023-10-02 12:58:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""poorcharles"", ""cmtContent"": "":金馬獎全都國片"", ""cmtDate"": ""2023-10-02 12:58:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""ssh713"", ""cmtContent"": "":領補助用的"", ""cmtDate"": ""2023-10-02 12:59:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""lpbrother"", ""cmtContent"": "":暑假旺季結束了"", ""cmtDate"": ""2023-10-02 13:08:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""johnson2726"", ""cmtContent"": "":抽搐除三害"", ""cmtDate"": ""2023-10-02 13:46:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""gtcb"", ""cmtContent"": "":2020國片起飛，2021就墜機了"", ""cmtDate"": ""2023-10-02 13:52:00""}]",27.53.121.199,2023-10-03 01:31:03,ptt
2,https://www.ptt.cc/bbs/Gossiping/M.1696334149.A.E15.html,[問卦]許光漢有機會成為台灣最帥金馬影帝嗎,2023-10-03 19:55:47,takuminauki,Gossiping,"今年金馬獎最佳男主角競爭激烈

台北電影節最佳男主角
疫起 王柏傑

金馬獎影帝
周處除三害 阮經天

新生代男神
關於我和鬼變成家人的那件事 許光漢

師大化學系、金馬獎最佳男配角得主
關於我和鬼變成家人的那件事 林柏宏

台劇一哥、金鐘獎視帝
富都青年 吳慷仁


大家看好誰?
許光漢可以讓金馬收視率破10嗎
應該很多韓妹會看線上直播
","[{""cmtStatus"": ""→"", ""cmtPoster"": ""PanaS0Nic"", ""cmtContent"": "":你把我們______放在哪"", ""cmtDate"": ""2023-10-03 19:56:00""}, {""cmtStatus"": ""噓"", ""cmtPoster"": ""whiteadam"", ""cmtContent"": "":給你"", ""cmtDate"": ""2023-10-03 19:57:00""}, {""cmtStatus"": ""噓"", ""cmtPoster"": ""glthe1"", ""cmtContent"": "":新疆漢"", ""cmtDate"": ""2023-10-03 19:57:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""ioioioaoaoao"", ""cmtContent"": "":林伯好油來不及報名，不然沒有懸念"", ""cmtDate"": ""2023-10-03 19:57:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""OPPAISuki"", ""cmtContent"": "":他中國人"", ""cmtDate"": ""2023-10-03 19:59:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""Takhisis"", ""cmtContent"": "":不要是____就好"", ""cmtDate"": ""2023-10-03 19:59:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""OPPAISuki"", ""cmtContent"": "":也沒人啦!收視率只能靠他撐可憐那"", ""cmtDate"": ""2023-10-03 19:59:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""koromo1991"", ""cmtContent"": "":我比較喜歡柏宏帥帥的"", ""cmtDate"": ""2023-10-03 20:00:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""CTHsieh"", ""cmtContent"": "":韓妹真的很迷許。不知道為啥？"", ""cmtDate"": ""2023-10-03 20:00:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""OPPAISuki"", ""cmtContent"": "":林柏宏為什麼紅不起來?"", ""cmtDate"": ""2023-10-03 20:02:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""weshu"", ""cmtContent"": "":這幾年顏值最高的影帝入圍"", ""cmtDate"": ""2023-10-03 20:05:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""godofsex"", ""cmtContent"": "":阮經天表示"", ""cmtDate"": ""2023-10-03 20:07:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""peiring"", ""cmtContent"": "":林柏宏機會應該比較大"", ""cmtDate"": ""2023-10-03 20:14:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""killverybig"", ""cmtContent"": "":誰啦"", ""cmtDate"": ""2023-10-03 20:37:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""hannspreeXm"", ""cmtContent"": "":比較喜歡林柏宏，雖然那是一部爛片"", ""cmtDate"": ""2023-10-03 20:44:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""AA0132396"", ""cmtContent"": "":當然林柏宏！"", ""cmtDate"": ""2023-10-03 21:21:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""ironscott"", ""cmtContent"": "":國昌老師才是影帝"", ""cmtDate"": ""2023-10-03 21:29:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""esuang"", ""cmtContent"": "":許光漢真的是收視率保證！"", ""cmtDate"": ""2023-10-03 23:18:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""esuang"", ""cmtContent"": "":但為什麼你要特別介紹林柏宏的學歷啊XDD"", ""cmtDate"": ""2023-10-03 23:19:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""Tristanh"", ""cmtContent"": "":支納漢"", ""cmtDate"": ""2023-10-04 12:43:00""}]",114.46.58.46,2023-10-04 01:36:57,ptt
3,https://www.ptt.cc/bbs/Gossiping/M.1696506178.A.A65.html,[問卦]租房子有什麼要注意的嗎？,2023-10-05 19:42:56,Hsins,Gossiping,"如題啦
最近聽朋友在那邊聊金馬入圍名單
聊一聊就聽到他們在說租屋的事
什麼租房子要除三害之類的

到底是哪三害？
有沒有周處除三害的八卦？
","[{""cmtStatus"": ""噓"", ""cmtPoster"": ""tearness"", ""cmtContent"": "":菜賴蘇"", ""cmtDate"": ""2023-10-05 19:44:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""k385476916"", ""cmtContent"": "":要跟房東阿姨說不想努力ㄌ"", ""cmtDate"": ""2023-10-05 19:44:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""Lenney33"", ""cmtContent"": "":跟房東說你支持XX黨房租能不能便宜一點"", ""cmtDate"": ""2023-10-05 19:47:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""soy507"", ""cmtContent"": "":去YT找'我在案發現場'這個頻道的影片"", ""cmtDate"": ""2023-10-05 21:01:00""}]",61.223.222.252,2023-10-06 01:37:57,ptt
4,https://www.ptt.cc/bbs/Gossiping/M.1696578310.A.D0F.html,[問卦]周處除三害是哪三害？☺,2023-10-06 15:45:08,HNCB2880,Gossiping,"是這樣的啦

軟今天演出周處除三害

三害是大白虎 大蛟龍

還有一害是什麼？

不是都說周處除三害嗎
","[{""cmtStatus"": ""→"", ""cmtPoster"": ""spzper"", ""cmtContent"": "":你自己"", ""cmtDate"": ""2023-10-06 15:45:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""e314520"", ""cmtContent"": "":欸害"", ""cmtDate"": ""2023-10-06 15:45:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""snow3804"", ""cmtContent"": "":民進黨"", ""cmtDate"": ""2023-10-06 15:45:00""}, {""cmtStatus"": ""噓"", ""cmtPoster"": ""vwpassat"", ""cmtContent"": "":習近平"", ""cmtDate"": ""2023-10-06 15:45:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""jujubobo"", ""cmtContent"": "":老鼠蟑螂蚊子"", ""cmtDate"": ""2023-10-06 15:46:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""gankgf"", ""cmtContent"": "":藍白五毛"", ""cmtDate"": ""2023-10-06 15:46:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""cchsiao"", ""cmtContent"": "":樂福不知道"", ""cmtDate"": ""2023-10-06 15:46:00""}, {""cmtStatus"": ""噓"", ""cmtPoster"": ""KobeSickDog"", ""cmtContent"": "":蔡陰魂"", ""cmtDate"": ""2023-10-06 15:47:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""em4"", ""cmtContent"": "":他有黨證啊你忘記膩"", ""cmtDate"": ""2023-10-06 15:48:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""derrick1220"", ""cmtContent"": "":樂夫不敢縮"", ""cmtDate"": ""2023-10-06 15:48:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""rossikao"", ""cmtContent"": "":冥禁洞蔡陰魂ㄌㄨㄚˋ功德"", ""cmtDate"": ""2023-10-06 15:49:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""lovegogi"", ""cmtContent"": "":黃賭毒"", ""cmtDate"": ""2023-10-06 15:50:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""isequ"", ""cmtContent"": "":DPP"", ""cmtDate"": ""2023-10-06 15:52:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""XDDDpupu5566"", ""cmtContent"": "":上山打老虎"", ""cmtDate"": ""2023-10-06 15:55:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""u987"", ""cmtContent"": "":民進黨哥不林死忠仔"", ""cmtDate"": ""2023-10-06 15:55:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""Neo0215"", ""cmtContent"": "":習禁評布丁金小胖"", ""cmtDate"": ""2023-10-06 15:57:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""scatliu"", ""cmtContent"": "":大肥宅"", ""cmtDate"": ""2023-10-06 16:04:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""toebb"", ""cmtContent"": "":國民黨民眾堂共產黨"", ""cmtDate"": ""2023-10-06 16:10:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""sss016126"", ""cmtContent"": "":大懶叫"", ""cmtDate"": ""2023-10-06 16:13:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""gn00027535"", ""cmtContent"": "":國民黨民眾黨共產黨"", ""cmtDate"": ""2023-10-06 16:24:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""crazydj"", ""cmtContent"": "":大黑佛母清德老君性lie黨"", ""cmtDate"": ""2023-10-06 16:25:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""yonex123"", ""cmtContent"": "":民進黨dpp冥禁洞"", ""cmtDate"": ""2023-10-06 16:39:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""Skybreak"", ""cmtContent"": "":老害"", ""cmtDate"": ""2023-10-08 01:34:00""}]",223.136.68.101,2023-10-07 01:34:56,ptt
5,https://www.ptt.cc/bbs/Gossiping/M.1696582263.A.BEC.html,[問卦]解放軍代言人可以回台爭影帝？,2023-10-06 16:51:01,rainiem3m3,Gossiping,"今天周處除三害上映 最近也一堆金馬入圍新聞

但有人知道阮經天之前是如何嗎

用台灣健保在台灣長大
2010演艋舺拿金馬最佳男主角

後來10年就跑到中國大撈人民幣...


這就算了

最近又要回台灣發展？還連拍三部電影？

大家是都忘記他之前每年都會祝祖國生日快樂了嗎

為了撈錢
還穿中國解放軍跟武警的衣服上中國節目
https://i.imgur.com/GGKUn8x.jpg
三立的圖 不是我冤望他

真的無法接受
是想親自用武力解決台灣嗎 = =

現在是在中國混不下去？
居然跟李烈上演被撿回來戲碼 想爭取金馬獎影帝

小天是覺得人民幣不夠賺 連台幣也要一起撈個夠阿

各位怎麼看

","[{""cmtStatus"": ""噓"", ""cmtPoster"": ""a27588679"", ""cmtContent"": "":明顯辱華小粉紅進攻"", ""cmtDate"": ""2023-10-06 16:52:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""LoveMakeLove"", ""cmtContent"": "":因為中國限台令和錢越來越難搬出去"", ""cmtDate"": ""2023-10-06 16:52:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""kauosong"", ""cmtContent"": "":的確觀感不太好。"", ""cmtDate"": ""2023-10-06 16:52:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""LoveMakeLove"", ""cmtContent"": "":才回來"", ""cmtDate"": ""2023-10-06 16:52:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""peterwu4"", ""cmtContent"": "":軟經天是不是在「八百」裡演台奸？"", ""cmtDate"": ""2023-10-06 16:54:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""peterwu4"", ""cmtContent"": "":後來因為敏感戲份都被刪了…"", ""cmtDate"": ""2023-10-06 16:54:00""}, {""cmtStatus"": ""噓"", ""cmtPoster"": ""mimi1020b"", ""cmtContent"": "":我覺得它定位的很好是你不瞭解他而已"", ""cmtDate"": ""2023-10-06 16:55:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""LoveMakeLove"", ""cmtContent"": "":阮經天的確在八佰演上海工作的台灣"", ""cmtDate"": ""2023-10-06 16:57:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""LoveMakeLove"", ""cmtContent"": "":間諜向日軍提供情報。好險被剪光只"", ""cmtDate"": ""2023-10-06 16:57:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""hermanwing"", ""cmtContent"": "":又乳台了"", ""cmtDate"": ""2023-10-06 16:57:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""LoveMakeLove"", ""cmtContent"": "":在預告出現"", ""cmtDate"": ""2023-10-06 16:57:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""LoveMakeLove"", ""cmtContent"": "":後面還有剪掉日本海軍陸戰隊去上海"", ""cmtDate"": ""2023-10-06 16:58:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""LoveMakeLove"", ""cmtContent"": "":英租界抓中國軍人跟英軍對峙的橋段"", ""cmtDate"": ""2023-10-06 16:58:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""LoveMakeLove"", ""cmtContent"": "":。"", ""cmtDate"": ""2023-10-06 16:58:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""LoveMakeLove"", ""cmtContent"": "":國軍共軍都是中國軍，兩岸應一家親"", ""cmtDate"": ""2023-10-06 17:01:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""kssdpp222"", ""cmtContent"": "":很明顯中國不缺這個人了"", ""cmtDate"": ""2023-10-06 17:02:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""laihom0808"", ""cmtContent"": "":兩光漢也在對岸撈阿"", ""cmtDate"": ""2023-10-06 17:03:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""OPSSP"", ""cmtContent"": "":最近一堆新聞出來幫他造勢"", ""cmtDate"": ""2023-10-06 17:08:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""OPSSP"", ""cmtContent"": "":但網友反應很real"", ""cmtDate"": ""2023-10-06 17:08:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""benxyz"", ""cmtContent"": "":他就真的對岸混不下去啊2018搭檔楊冪是他"", ""cmtDate"": ""2023-10-06 17:14:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""benxyz"", ""cmtContent"": "":高光時刻但這樣都紅不起來"", ""cmtDate"": ""2023-10-06 17:14:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""Funny1521"", ""cmtContent"": "":回台取暖"", ""cmtDate"": ""2023-10-06 17:16:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""popai430"", ""cmtContent"": "":軟今天啊？"", ""cmtDate"": ""2023-10-06 17:22:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""a809b43376"", ""cmtContent"": "":玩兩面手法遲早會爆掉的啦"", ""cmtDate"": ""2023-10-06 17:23:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""asd33893389"", ""cmtContent"": "":真的有人會去看？"", ""cmtDate"": ""2023-10-06 17:33:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""mikiteresa"", ""cmtContent"": "":看主角我就先pass了"", ""cmtDate"": ""2023-10-06 17:41:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""qaz456abc"", ""cmtContent"": "":那部的亮點應該在王淨上面"", ""cmtDate"": ""2023-10-06 17:47:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""peiring"", ""cmtContent"": "":穿解放軍衣服確實不好"", ""cmtDate"": ""2023-10-06 17:58:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""dawson0130"", ""cmtContent"": "":他遲早也辱華的"", ""cmtDate"": ""2023-10-06 18:30:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""lotno0201"", ""cmtContent"": "":這種一律拒看"", ""cmtDate"": ""2023-10-06 19:26:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""king258811"", ""cmtContent"": "":台灣除了黑道片跟校園愛情片"", ""cmtDate"": ""2023-10-06 19:36:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""king258811"", ""cmtContent"": "":還有其他新意嗎"", ""cmtDate"": ""2023-10-06 19:36:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""orderall11"", ""cmtContent"": "":祝生日快樂就算了...穿軍裝真的太扯"", ""cmtDate"": ""2023-10-06 19:58:00""}]",49.216.131.16,2023-10-07 01:35:28,ptt
6,https://www.ptt.cc/bbs/Gossiping/M.1696719803.A.958.html,[新聞]（新片搶鮮看）《蒼鷺與少年》奇幻旅程,2023-10-08 07:03:21,lpbrother,Gossiping,"備註請放最後面 違者新聞文章刪除
1.媒體來源:自由時報

2.記者署名:許世穎

3.完整新聞標題:

（新片搶鮮看）《蒼鷺與少年》奇幻旅程 阮經天跑路《除三害》

4.完整新聞內文:

（新片搶鮮看）《蒼鷺與少年》奇幻旅程 阮經天跑路《除三害》

2023/10/08 05:30
https://img.ltn.com.tw/Upload/ent/page/800/2023/10/08/17.jpg
阮經天在《周處除三害》飾演通緝犯，原想除害卻發現仍參不透貪嗔癡的考驗。（一種態
度提供）

記者許世穎／專題報導

本檔上映新片包括日本動畫大師宮﨑駿最新作品《蒼鷺與少年》、阮經天再度角逐金馬影
帝的《周處除三害》、延續恐怖經典的《大法師：信徒》、勇奪今年柏林影展金熊獎的《
塞納河上的船屋》、改編自BL韓劇的《新進社員：電影版》。
https://img.ltn.com.tw/Upload/ent/page/800/2023/10/08/18.jpg
動畫《蒼鷺與少年》在日本上映時採取「零宣傳」策略，依舊賣出好成績。（甲上提供）

動畫《蒼鷺與少年》是宮﨑駿繼《風起》後暌違10年再次製作的長片，在日本上映時破天
荒採「零宣傳」獲得成功。電影靈感來自小說家吉野源三郎在1937年發表的《你想活出怎
樣的人生》，但劇情為原創，描述因戰爭喪母的少年與一隻會說話的蒼鷺相遇後，展開不
可思議的探索旅程。

台片《周處除三害》入圍第60屆金馬獎7項大獎，描述阮經天飾演的通緝犯在角頭大哥告
別式上囂張尋仇，卻發現自己竟然只是排名第3的通緝犯。於是他查出前2名通緝犯的下落
，要將他們一一除掉，希望自己成為當代的「周處除三害」，期望能留名。
https://img.ltn.com.tw/Upload/ent/page/800/2023/10/08/19.jpg
奧斯卡獎得主艾倫鮑絲汀（左）回歸演出《大法師：信徒》，再度和惡魔交手。（UIP提
供）

★《大法師：信徒》開啟新篇章

恐怖片《大法師：信徒》開啟50年前推出、被譽為影史最恐怖電影《大法師》全新篇章，
帶觀眾進入最黑暗的邪惡核心。這次片中有兩位無辜女孩遭惡魔附身，首集曾經歷女兒遭
附身的奧斯卡得主艾倫鮑絲汀也回歸演出，被迫面對她最深的夢魘。
https://img.ltn.com.tw/Upload/ent/page/800/2023/10/08/20.jpg
電影《塞納河上的船屋》強調藝術是最有效的治療，藉藝術來療癒生命。（海鵬提供）

★《塞納河上的船屋》以藝術療癒生命

電影《塞納河上的船屋》以巴黎塞納河上一座木造駁船「堅毅號」的藝術工作坊，帶出4
名精神障礙患者的生命故事，以「藝術是最有效的治療」，帶領精神障礙患者一齊參與歌
唱、繪畫、舞蹈和電影課程，藉藝術來療癒生命。
https://img.ltn.com.tw/Upload/ent/page/800/2023/10/08/21.jpg
權赫（右）、文志溶在《新進社員：電影版》上演社內CP，大談秘密戀愛。（光年映畫提
供）

★《新進社員》社內CP秘戀

改編自BL劇的《新進社員：電影版》，描述菜鳥實習生在上班的第一天被分發到做事要求
完美、個性難搞的小組長的部門裡，當他的工作逐漸上手後，卻被其他部門的同仁欺負，
沒想到小組長竟開始認同他的能力，還產生好奇心和莫名感覺，兩人將一同迎接這場秘密
的社內戀愛。

5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:
https://ent.ltn.com.tw/news/paper/1608775
6.備註:

原來《周處除三害》是公布金馬獎入圍後才上映，

這好看嗎？

","[{""cmtStatus"": ""推"", ""cmtPoster"": ""a80568911"", ""cmtContent"": "":推週處算是近年比較好看的國片"", ""cmtDate"": ""2023-10-08 07:09:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""a80568911"", ""cmtContent"": "":不推蒼鷺有夠難看"", ""cmtDate"": ""2023-10-08 07:09:00""}, {""cmtStatus"": ""噓"", ""cmtPoster"": ""kktofu211"", ""cmtContent"": "":蒼鷺糞作不服來辯"", ""cmtDate"": ""2023-10-08 08:05:00""}]",180.176.65.253,2023-10-09 01:28:34,ptt
7,https://www.ptt.cc/bbs/Gossiping/M.1696821659.A.CAA.html,[問卦]大膽預測周處除三害會破億,2023-10-09 11:20:57,c654321000,Gossiping,"如題，昨天去電影院看周處除三害，說看過的國片裡面第一名的，超好看的，所以我大膽預測會破億，還沒看的趕快去看。

-
Sent from JPTT on my Xiaomi 2107113SG.
","[{""cmtStatus"": ""→"", ""cmtPoster"": ""leoqqqoel"", ""cmtContent"": "":啥？"", ""cmtDate"": ""2023-10-09 11:21:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""derrick1220"", ""cmtContent"": "":3F美男子"", ""cmtDate"": ""2023-10-09 11:21:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""RisingTackle"", ""cmtContent"": "":周子瑜破處"", ""cmtDate"": ""2023-10-09 11:21:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""derrick1220"", ""cmtContent"": "":5F噁男子"", ""cmtDate"": ""2023-10-09 11:21:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""ls4860"", ""cmtContent"": "":我再尻一下再去看好嗎"", ""cmtDate"": ""2023-10-09 11:22:00""}, {""cmtStatus"": ""噓"", ""cmtPoster"": ""highyes"", ""cmtContent"": "":國片有妹子找才會花錢去電影院看"", ""cmtDate"": ""2023-10-09 11:22:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""ls4860"", ""cmtContent"": "":四樓不公開道歉我一定吉"", ""cmtDate"": ""2023-10-09 11:23:00""}, {""cmtStatus"": ""→"", ""cmtPoster"": ""ah937609"", ""cmtContent"": "":我在等粽邪3盜版"", ""cmtDate"": ""2023-10-09 11:23:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""tyleronan"", ""cmtContent"": "":王淨真的香"", ""cmtDate"": ""2023-10-09 11:23:00""}, {""cmtStatus"": ""噓"", ""cmtPoster"": ""Busufu"", ""cmtContent"": "":國片只有這種垃圾題材吸引人"", ""cmtDate"": ""2023-10-09 11:23:00""}, {""cmtStatus"": ""噓"", ""cmtPoster"": ""derrick1220"", ""cmtContent"": "":抱歉改7F"", ""cmtDate"": ""2023-10-09 11:24:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""Parsons25"", ""cmtContent"": "":看王淨側乳就值回票價了"", ""cmtDate"": ""2023-10-09 11:32:00""}, {""cmtStatus"": ""推"", ""cmtPoster"": ""Sonia1022"", ""cmtContent"": "":前天去看覺得值得進戲院看"", ""cmtDate"": ""2023-10-09 17:30:00""}]",136.23.34.68,2023-10-10 01:32:22,ptt
